Attribute Name,Attribute Alias Name,Data Type,Unique Values,Statistics,Unique Counts,Null Percent,Associated Element,Dataset Alias,Info URL,Mode
LENGTH,Route's Length (GIS Caculated),esriFieldTypeDouble,0.000; 0.001; 0.007; 0.008; 0.009; 0.009; 0.010; 0.011; 0.013; 0.017; 0.024; 0.024; 0.025; 0.025; 0.026; 0.028; 0.029; 0.033; 0.035,"MIN: 0.0, MAX: 189.601, AVG: 1.673",741,2.6,,Maryland Bicycle Routes,https://data-maryland.opendata.arcgis.com/datasets/maryland::maryland-bicycle-routes-road-separated/about,bike
LTS_SCORE,LTS Score,esriFieldTypeSmallInteger,0; 1; 2,"MIN: 0.0, MAX: 2.0, AVG: 0.136",3,1.2,,Maryland Bicycle Routes,https://data-maryland.opendata.arcgis.com/datasets/maryland::maryland-bicycle-routes-road-separated/about,bike
Date_Added,Date Added to Feature Class,esriFieldTypeDate,1584316800000; 1586390400000; 1586476800000; 1586736000000; 1588032000000; 1588118400000; 1588204800000; 1588291200000; 1588896000000; 1589155200000; 1590105600000; 1590969600000; 1591056000000; 1592352000000; 1592524800000; 1592784000000; 1593475200000; 1593561600000; 1593648000000,,233,0.9,,Maryland Bicycle Routes,https://data-maryland.opendata.arcgis.com/datasets/maryland::maryland-bicycle-routes-road-separated/about,bike
Route_Connector,Route or Connector?,esriFieldTypeString,Connector; Route,,2,1.4,,Maryland Bicycle Routes,https://data-maryland.opendata.arcgis.com/datasets/maryland::maryland-bicycle-routes-road-separated/about,bike
Date_Modified,Date Feature Modified,esriFieldTypeDate,-2209161600000; 1635511292000; 1635763056000; 1635897600000; 1635929353000; 1635929908000; 1635930040000; 1635931257000; 1635931315000; 1635931571000; 1635931656000; 1635932215000; 1635932384000; 1635932412000; 1635932634000; 1635932759000; 1635932916000; 1635933252000; 1635933502000,,122,80.4,,Maryland Bicycle Routes,https://data-maryland.opendata.arcgis.com/datasets/maryland::maryland-bicycle-routes-road-separated/about,bike
GlobalID,GlobalID,esriFieldTypeGlobalID,08ab047c-becf-4be9-a58d-f668e17424a8; ed128a06-38f8-46e6-b6f7-3579ec19faee; 90724bb4-e00c-460e-8cef-4b7ac45c06be; acb463fc-7361-4008-b6b7-8b840c3c9896; d2f27301-8bc6-4c9e-bb45-57d0ec9b0b40; bd781c63-a763-47aa-b315-5fce91adf729; baa1824c-306b-4398-8a86-c5e19a5bb10a; b927efb3-b128-4fba-a58f-0821aa4b8b88; 497d4668-dafc-4e45-a000-5ecc4fa586fc; 63ed986d-91fe-4679-afef-81861221c8db; 9d31648f-b87d-42f0-a3cc-663bea27efff; a03d6c82-8059-4108-8a32-8a739101b415; 7a9c0a9a-5468-4653-89ed-92e554f773b6; e12239c3-b538-4aa8-97ed-2ad466a64ef3; 9200bfd6-3e3d-4ed6-b50e-29fe197a5783; c9f9b759-281f-4f4a-8ad5-e29f6d692fe6; 6b0465db-3ea8-4f20-a23e-68a81511227d; e904953f-c94e-4f3a-bf07-b5e2568fd997; 979d6726-79b0-4583-aa93-4d0ee3017978; da5d0a89-e517-40b3-8457-7af99c75c0d6,,767,0.0,,Maryland Bicycle Routes,https://data-maryland.opendata.arcgis.com/datasets/maryland::maryland-bicycle-routes-road-separated/about,bike
Public_Private,Public or Private,esriFieldTypeString,Private; Public,,2,0.0,,Maryland Bicycle Routes,https://data-maryland.opendata.arcgis.com/datasets/maryland::maryland-bicycle-routes-road-separated/about,bike
OBJECTID,OBJECTID,esriFieldTypeOID,221963; 242446; 242998; 252421; 253958; 254201; 254639; 255270; 255617; 260124; 269439; 271403; 271738; 147186; 252195; 250834; 207936; 216929; 165221; 177391,,144917,0.0,,Maryland Bicycle LTS,https://data-maryland.opendata.arcgis.com/datasets/maryland::maryland-bicycle-level-of-traffic-stress-lts/about,bike
ID,ID,esriFieldTypeString,6386b381-aff3-4926-9f46-97fd63cb4971; eadfbff0-a92a-4225-a6a1-ccaccb23cf44; 5f602611-f34a-4025-bb23-ca78df748580; e9e36262-388f-4149-8c02-5fca9d97cdb9; b63d761c-729c-490c-8103-246a1d8a8a81; bbc1ca02-a9e7-46af-a51a-0b1d36c9f2d5; 5e10abc8-2fad-44a3-b26e-6db1fea65dae; f9824a22-bee2-42ff-8cb0-e2bb2b431397; 7d94a6f6-77c8-4540-a978-fba68215d13a; adc45664-0866-4051-b888-daa7a88c1ce2; 08e8dfbf-a7f5-4855-b2ea-3ef0f442283e; 52e38ffd-c3f3-43f7-878c-8ca731098b34; 3c2dd2a2-6367-4f46-a919-f7589c2fe42e; 9fe33653-1c9e-410a-aa2e-9c19dff2b47f; 0012739e-61d8-4d53-9baf-7fc66bf9f476; 65e12cb0-86e1-4e62-a225-1df552f71033; 4013ab4e-c236-4e32-a937-62576a4562ff; a00502c4-358f-4210-87fb-f9a64ba16bc4; 8adcefdb-d709-48e9-9935-82ada027219a; f546b187-9096-4098-9ffc-c55b4388f8f0,,144912,0.0,,Maryland Bicycle LTS,https://data-maryland.opendata.arcgis.com/datasets/maryland::maryland-bicycle-level-of-traffic-stress-lts/about,bike
ROUTEID,ROUTEID,esriFieldTypeString,23000CO00036--1-----; 02000MD00387--2-----; 02000RP00003--100701; 20000CO00322--1-----; 04025MU00280--1-----; 02003MU02190--1-----; 13000CO00465--1-----; 16000CO00111--1-----; 03000CO06674--1-----; 03000OP03978--1-----; 02000IS00695--1-----; 11113MU00300--1-----; 03000CO02000--1-----; 04000CO00684--1-----; 02000CO03849--1-----; 16000OP05472--1-----; 10057MU01690--1-----; 03000RP00695--112B05; 05000MD00480--1-----; 24999MU07192--1-----,,87206,0.0,,Maryland Bicycle LTS,https://data-maryland.opendata.arcgis.com/datasets/maryland::maryland-bicycle-level-of-traffic-stress-lts/about,bike
FROMMEASURE,FROMMEASURE,esriFieldTypeDouble,1.76; 0; 0.045; 0.8; 0.61; 0.58; 5.536; 0.05; 0.16; 2.5; 6.238; 0.75; 8.91; 8.21; 8.8; 1.805; 0.15; 0.13; 16.2; 0.22,"MIN: 0.0, MAX: 48.372, AVG: 1.953",11552,0.0,,Maryland Bicycle LTS,https://data-maryland.opendata.arcgis.com/datasets/maryland::maryland-bicycle-level-of-traffic-stress-lts/about,bike
TOMEASURE,TOMEASURE,esriFieldTypeDouble,3.260; 0.02; 0.17; 0.09; 0.03; 0.11; 0.04; 0.92; 0.570; 0.75; 0.76; 5.657; 0.1; 0.37; 0.154; 0.15; 0.19; 2.54; 0.122; 0.08,"MIN: 0.001, MAX: 48.4, AVG: 2.204",11696,0.0,,Maryland Bicycle LTS,https://data-maryland.opendata.arcgis.com/datasets/maryland::maryland-bicycle-level-of-traffic-stress-lts/about,bike
FUNCTIONAL_CLASS,FUNCTIONAL_CLASS,esriFieldTypeSmallInteger,0; 3; 6; 7; 1; 4; 5; 2,"MIN: 0.0, MAX: 7.0, AVG: 5.635",8,0.0,,Maryland Bicycle LTS,https://data-maryland.opendata.arcgis.com/datasets/maryland::maryland-bicycle-level-of-traffic-stress-lts/about,bike
ACCESS_CONTROL,ACCESS_CONTROL,esriFieldTypeString,2; 3; 1; 0,,4,0.0,,Maryland Bicycle LTS,https://data-maryland.opendata.arcgis.com/datasets/maryland::maryland-bicycle-level-of-traffic-stress-lts/about,bike
SPEED_LIMIT,SPEED_LIMIT,esriFieldTypeSmallInteger,0; 15; 35; 55; 50; 70; 30; 10; 65; 25; 45; 60; 40; 20,"MIN: 0.0, MAX: 70.0, AVG: 31.988",14,0.4,,Maryland Bicycle LTS,https://data-maryland.opendata.arcgis.com/datasets/maryland::maryland-bicycle-level-of-traffic-stress-lts/about,bike
BIKE_FACILITY_TYPE,BIKE_FACILITY_TYPE,esriFieldTypeString,Shared Lane; Unknown; Standard; Protected,,4,97.2,,Maryland Bicycle LTS,https://data-maryland.opendata.arcgis.com/datasets/maryland::maryland-bicycle-level-of-traffic-stress-lts/about,bike
POCKET_LANE,POCKET_LANE,esriFieldTypeString,Left Side Pocket Lane; Right Side Pocket Lane,,2,99.7,,Maryland Bicycle LTS,https://data-maryland.opendata.arcgis.com/datasets/maryland::maryland-bicycle-level-of-traffic-stress-lts/about,bike
POCKET_LANE_WIDTH,POCKET_LANE_WIDTH,esriFieldTypeInteger,0,"MIN: 0.0, MAX: 0.0, AVG: 0.0",1,99.7,,Maryland Bicycle LTS,https://data-maryland.opendata.arcgis.com/datasets/maryland::maryland-bicycle-level-of-traffic-stress-lts/about,bike
SHOULDER_WD_LT,SHOULDER_WD_LT,esriFieldTypeSmallInteger,0; 23; 15; 9; 3; 12; 6; 21; 7; 1; 50; 24; 18; 30; 10; 4; 36; 13; 5,"MIN: 0.0, MAX: 50.0, AVG: 5.928",28,82.4,,Maryland Bicycle LTS,https://data-maryland.opendata.arcgis.com/datasets/maryland::maryland-bicycle-level-of-traffic-stress-lts/about,bike
SHOULDER_WD_RT,SHOULDER_WD_RT,esriFieldTypeSmallInteger,0; 23; 15; 9; 3; 32; 26; 12; 6; 21; 27; 38; 7; 1; 50; 24; 18; 30; 10,"MIN: 0.0, MAX: 50.0, AVG: 7.321",33,73.2,,Maryland Bicycle LTS,https://data-maryland.opendata.arcgis.com/datasets/maryland::maryland-bicycle-level-of-traffic-stress-lts/about,bike
NUMBER_THRU_LANES,NUMBER_THRU_LANES,esriFieldTypeSmallInteger,9; 3; 12; 6; 7; 1; 10; 4; 13; 5; 2; 11; 8,"MIN: 1.0, MAX: 13.0, AVG: 2.163",13,0.9,,Maryland Bicycle LTS,https://data-maryland.opendata.arcgis.com/datasets/maryland::maryland-bicycle-level-of-traffic-stress-lts/about,bike
BIKE_ELIGIBLE,BIKE_ELIGIBLE,esriFieldTypeString,1; 0,,2,75.8,,Maryland Bicycle LTS,https://data-maryland.opendata.arcgis.com/datasets/maryland::maryland-bicycle-level-of-traffic-stress-lts/about,bike
AADT,AADT,esriFieldTypeInteger,5485; 1693; 11522; 107001; 15321; 2943; 4445; 7635; 2163; 2402; 8532; 2534; 221; 10393; 231; 7145; 3324; 3671; 5204,"MIN: 15.0, MAX: 215335.0, AVG: 12122.869",5486,64.8,,Maryland Bicycle LTS,https://data-maryland.opendata.arcgis.com/datasets/maryland::maryland-bicycle-level-of-traffic-stress-lts/about,bike
SUBORDINATE,SUBORDINATE,esriFieldTypeString,,,0,100.0,,Maryland Bicycle LTS,https://data-maryland.opendata.arcgis.com/datasets/maryland::maryland-bicycle-level-of-traffic-stress-lts/about,bike
SPEEDLIMIT_DERIVED,SPEEDLIMIT_DERIVED,esriFieldTypeSmallInteger,0; 1,"MIN: 0.0, MAX: 1.0, AVG: 0.728",2,0.0,,Maryland Bicycle LTS,https://data-maryland.opendata.arcgis.com/datasets/maryland::maryland-bicycle-level-of-traffic-stress-lts/about,bike
AADT_DERIVED,AADT_DERIVED,esriFieldTypeSmallInteger,0,"MIN: 0.0, MAX: 0.0, AVG: 0.0",1,0.0,,Maryland Bicycle LTS,https://data-maryland.opendata.arcgis.com/datasets/maryland::maryland-bicycle-level-of-traffic-stress-lts/about,bike
SHOULDER_EXIST,SHOULDER_EXIST,esriFieldTypeString,1; 0,,2,0.0,,Maryland Bicycle LTS,https://data-maryland.opendata.arcgis.com/datasets/maryland::maryland-bicycle-level-of-traffic-stress-lts/about,bike
LTS_SCORE,LTS_SCORE,esriFieldTypeSmallInteger,9; 3; 1; 4; 5; 2,"MIN: 1.0, MAX: 9.0, AVG: 2.161",6,0.0,,Maryland Bicycle LTS,https://data-maryland.opendata.arcgis.com/datasets/maryland::maryland-bicycle-level-of-traffic-stress-lts/about,bike
LOC_ERROR,LOC_ERROR,esriFieldTypeString,ROUTE NOT FOUND; ROUTE WITHOUT MEASURE; PARTIAL MATCH FOR THE FROM-MEASURE; PARTIAL MATCH FOR THE TO-MEASURE; MEASURE EXTENT OUT OF ROUTE MEASURE RANGE; PARTIAL MATCH FOR THE FROM-MEASURE AND TO-MEASURE; NO ERROR,,7,0.0,,Maryland Bicycle LTS,https://data-maryland.opendata.arcgis.com/datasets/maryland::maryland-bicycle-level-of-traffic-stress-lts/about,bike
LTS_ADJUSTED,LTS_ADJUSTED,esriFieldTypeSmallInteger,3; 1; 4; 5; 2,"MIN: 1.0, MAX: 5.0, AVG: 2.129",5,0.0,,Maryland Bicycle LTS,https://data-maryland.opendata.arcgis.com/datasets/maryland::maryland-bicycle-level-of-traffic-stress-lts/about,bike
Shape__Length,Shape__Length,esriFieldTypeDouble,0.643; 0.939; 1.151; 1.225; 1.296; 1.305; 1.534; 1.537; 1.562; 1.584; 1.606; 1.645; 1.656; 1.667; 1.687; 1.716; 1.719; 1.721; 1.724,"MIN: 0.644, MAX: 37308.645, AVG: 524.288",144877,0.0,,Maryland Bicycle LTS,https://data-maryland.opendata.arcgis.com/datasets/maryland::maryland-bicycle-level-of-traffic-stress-lts/about,bike
OBJECTID,OBJECTID,esriFieldTypeOID,1230; 1114; 26; 11; 25; 818; 33; 429; 27; 1116; 30; 232; 31; 151; 312; 231; 474; 214; 162; 22,,1219,0.0,,Maryland Road Separated Connectors,https://data-maryland.opendata.arcgis.com/datasets/maryland::road-separated-connectors/about,bike
NAME,Route Name (if Applicable),esriFieldTypeString,1st Street Connector; 38th Street Connector; 47th Avenue Connector; 56th Avenue Connector; 5th Avenue SE; Abrams Court COnnector; Accoceek Road Connector; Achille Lane Connector; Adrian Street Connector; Airpark Road Connector; Albion Road Connector; Alderwood Drive Connector; Alfrande Street Connector; Allenford Drive Connector; Allwood Drive Connector; Alta Vista Road Connector; Amaranth Drive Connector; Amherst Road Connector; Ammendale Road Connectors,,1097,0.2,,Maryland Road Separated Connectors,https://data-maryland.opendata.arcgis.com/datasets/maryland::road-separated-connectors/about,bike
COUNTIES,Counties within Route,esriFieldTypeString,Baltimore; Dorchester; Anne Arundel; Montgonery; Talbot; Baltimore City; Anne Arunel; Fredercik; St. Mary's; Kent; Calvert; Worcester; Mongtomery; Garrett; Washington; Caroline; Harford; Saint Mary's; Wicomico,,33,0.2,,Maryland Road Separated Connectors,https://data-maryland.opendata.arcgis.com/datasets/maryland::road-separated-connectors/about,bike
LENGTH,Route's Length (GIS Caculated),esriFieldTypeDouble,0.001; 0.001; 0.001; 0.001; 0.001; 0.002; 0.002; 0.002; 0.002; 0.002; 0.002; 0.002; 0.002; 0.002; 0.002; 0.002; 0.002; 0.002; 0.002,"MIN: 0.001, MAX: 2.175, AVG: 0.045",1166,3.9,,Maryland Road Separated Connectors,https://data-maryland.opendata.arcgis.com/datasets/maryland::road-separated-connectors/about,bike
LTS_SCORE,LTS Score,esriFieldTypeSmallInteger,0; 3; 1; 4; 2,"MIN: 0.0, MAX: 4.0, AVG: 0.722",5,82.6,,Maryland Road Separated Connectors,https://data-maryland.opendata.arcgis.com/datasets/maryland::road-separated-connectors/about,bike
Date_Added,Date Added to Feature Class,esriFieldTypeDate,1595980800000; 1593993600000; 1706572800000; 1627474976000; 1732551500875; 1627302992000; 1596499200000; 1591315200000; 1680010982000; 1627303460000; 1676592000000; 1706102157000; 1627487123000; 1609113600000; 1627479867000; 1627475163000; 1631782579000; 1732550371615; 1627481553000; 1627477519000,,176,0.2,,Maryland Road Separated Connectors,https://data-maryland.opendata.arcgis.com/datasets/maryland::road-separated-connectors/about,bike
Route_Connector,Route or Connector?,esriFieldTypeString,Connector; Route; Private; Connector with Stairs,,4,0.2,,Maryland Road Separated Connectors,https://data-maryland.opendata.arcgis.com/datasets/maryland::road-separated-connectors/about,bike
Date_Modified,Date Feature Modified,esriFieldTypeDate,1732550376032; 1732553095014; 1710177844000; 1732551503959; 1648512000000; 1638835200000; 1635897600000; 1637144710000; 1654857927000; 1676505600000; 1640167119000; 1637144654000; 1683504000000,,13,98.8,,Maryland Road Separated Connectors,https://data-maryland.opendata.arcgis.com/datasets/maryland::road-separated-connectors/about,bike
OBJECTID,OBJECTID,esriFieldTypeOID,72637; 72638; 72639; 72640; 72644; 72645; 72646; 72647; 72651; 72656; 72657; 72678; 72679; 72680; 72681; 72682; 72683; 72684; 72685; 72686,,46735,0.0,,Minnesota Bikeways,https://mndot.maps.arcgis.com/home/item.html?id=e49f8015e1ef4ae29b5616cae01cb6bc,bike
UNIQUE_ID,Feature Unique ID,esriFieldTypeString,00000761-a52e-490d-bfc1-ccb8d08d597d; 00008251-2ce4-4302-b85b-815097ad8d1e; 00024daa-fb9c-4130-b176-bca9138259f1; 00029041-2cf7-41c9-870d-3908275ab296; 0002df44-0bfd-4328-bd1c-38cafb9b48b5; 000343D4-BAEB-46EF-A578-BE119ED494B6; 00044bf9-78e4-4fe3-bf9f-21c956ff7b71; 00068DC2-5534-49F9-AF39-ECC1A5326953; 00074cfd-f37f-4b72-8e8a-7ac70ce5a81f; 000875af-56d8-4565-912f-82b2295f57a9; 0009cf0f-f6df-4100-9000-c807b22c64d8; 000b88ad-0a77-4d9b-96ef-eba4487720c4; 000c75b9-1e36-43a1-b55b-4a0ebe6e0848; 000efa3a-bb5d-4e2a-a658-71cecc403425; 00106c2f-2263-4884-b518-af23cc2d1fe1; 0010ca6e-a996-4118-9d30-67d32cc932d0; 0010f509-a1ad-40de-b224-d32f0a665c18; 00110D19-B82B-41BA-8630-453B1579A8B6; 00112773-b7b6-45f8-b5d8-85edd5fceb78; 00116a07-3f8a-4a95-8fbd-6138552b0e24,,46735,0.0,,Minnesota Bikeways,https://mndot.maps.arcgis.com/home/item.html?id=e49f8015e1ef4ae29b5616cae01cb6bc,bike
BKWYNAME,Bikeway Name,esriFieldTypeString,"""Rickety Cricket"" - steep descent. Splits off from Dr. Diablo part way down.; <Null>; 101 River Bridge Trail; 10th Ave E Spur; 10th Avenue Northeast; 10th St; 10th St E; 10th St NW; 10th St NW Connector; 10th St W; 10th Street North; 10th Street Northeast; 11; 11th Ave; 11th Street North; 11th Street Underpass; 120th St N; 12th Ave; 12th St E",,2696,70.1,,Minnesota Bikeways,https://mndot.maps.arcgis.com/home/item.html?id=e49f8015e1ef4ae29b5616cae01cb6bc,bike
BKWYSYSTEM,Bikeway System Name,esriFieldTypeString,<Null>; 102nd St Bikeway; 110th St Bikeway; 11th Ave NW Trail System; 6th Street Trail Loop; 84th St Bikeway; 86th St Bikeway; 8th Street SE Trail System; Afton State Park; Anoka County Trails; Arrowhead State Trail; Auto Club Rd/Normandale Blvd/110th St Bikeway; Bald Eagle-Otter Lakes Regional Park; Banning State Park; Battle Creek Regional Park Trails; Battle Creek X-Country Skiing; Beaver Creek Preserve; Beaver Island Trail; Benton County Road 1,,230,84.7,,Minnesota Bikeways,https://mndot.maps.arcgis.com/home/item.html?id=e49f8015e1ef4ae29b5616cae01cb6bc,bike
SHAREDNAME,Bikeway Shared Name,esriFieldTypeString,<Null>; 100th St S; 103rd St S; 10th St N; 110th St/CSAH 32; 115th Ave NW; 11th St N; 11th Street North; 11th Street South; 12 Ave S; 120th St N; 122nd Ave N; 122nd St N; 125th St NW/Co Rd 2; 12th Ave S; 12th St N; 12th St S; 13th Ave NE; 13th St SE,,508,91.6,,Minnesota Bikeways,https://mndot.maps.arcgis.com/home/item.html?id=e49f8015e1ef4ae29b5616cae01cb6bc,bike
FACTYPE,Bikeway Facility Type,esriFieldTypeString,Off Road Sidepath; On Road Bicycle Lane; On Road Shared Bicycle/Bus Lane; On Road Bicycle Boulevard; Unknown; On Road Unknown; Off Road Mountain Bike; On Road Buffered Bicycle Lane; On Road Sharrows; On Road Advisory Bicycle Lane; Off Road Unknown; On Road Separated Bicycle Lane; On Road Paved Shoulder; Off Road Fat-Tire Bike; On Road Other; Off Road Shared-Use Path; Off Road Bicycle-Only Trail; Off Road Other; Other; Off Road Separated Bicycle Lane,,20,0.0,,Minnesota Bikeways,https://mndot.maps.arcgis.com/home/item.html?id=e49f8015e1ef4ae29b5616cae01cb6bc,bike
FED_SYS,Federal System,esriFieldTypeString,Unknown; Yes; No,,3,0.0,,Minnesota Bikeways,https://mndot.maps.arcgis.com/home/item.html?id=e49f8015e1ef4ae29b5616cae01cb6bc,bike
NATION_SYS,National Designation,esriFieldTypeString,Unknown; Yes; No,,3,0.0,,Minnesota Bikeways,https://mndot.maps.arcgis.com/home/item.html?id=e49f8015e1ef4ae29b5616cae01cb6bc,bike
STATE_SYS,State System,esriFieldTypeString,Unknown; Yes; No,,3,0.0,,Minnesota Bikeways,https://mndot.maps.arcgis.com/home/item.html?id=e49f8015e1ef4ae29b5616cae01cb6bc,bike
REGION_SYS,Regional System,esriFieldTypeString,Unknown; Yes; No,,3,0.0,,Minnesota Bikeways,https://mndot.maps.arcgis.com/home/item.html?id=e49f8015e1ef4ae29b5616cae01cb6bc,bike
COUNTY_SYS,County System,esriFieldTypeString,Unknown; Yes; No,,3,0.0,,Minnesota Bikeways,https://mndot.maps.arcgis.com/home/item.html?id=e49f8015e1ef4ae29b5616cae01cb6bc,bike
LOCAL_SYS,Local System,esriFieldTypeString,Unknown; Yes; No,,3,0.0,,Minnesota Bikeways,https://mndot.maps.arcgis.com/home/item.html?id=e49f8015e1ef4ae29b5616cae01cb6bc,bike
TRIBAL_SYS,Tribal System,esriFieldTypeString,Unknown; Yes; No,,3,0.0,,Minnesota Bikeways,https://mndot.maps.arcgis.com/home/item.html?id=e49f8015e1ef4ae29b5616cae01cb6bc,bike
PRIV_SYS,Private System,esriFieldTypeString,Unknown; Yes; No,,3,0.0,,Minnesota Bikeways,https://mndot.maps.arcgis.com/home/item.html?id=e49f8015e1ef4ae29b5616cae01cb6bc,bike
LANDOWNER,Landowner,esriFieldTypeString,City of Superior; EVI Sartell AL LLC; ROCORI Trail Board; Carver; School; City of Roseville; Saint Cloud; Meadows Edge TWNHM HMONR ASSN; Saint Joseph; City of Lauderdale; MPRB; St. Louis County; Lake City City; DNR; City of Lakeville; City of St Paul; City of Shakopee; MNDNR; Ramsey County; Meeker County,,140,72.9,,Minnesota Bikeways,https://mndot.maps.arcgis.com/home/item.html?id=e49f8015e1ef4ae29b5616cae01cb6bc,bike
OWNERTYPE,Landowner Type,esriFieldTypeString,School District; Regional Government; State; Unknown; Federal; County; Private; Municipal; Special District; Joint,,10,58.5,,Minnesota Bikeways,https://mndot.maps.arcgis.com/home/item.html?id=e49f8015e1ef4ae29b5616cae01cb6bc,bike
ORGNAME,Managing Organization,esriFieldTypeString,Hubbard County; Carver; School; City of Roseville; Saint Cloud; FS - FOREST SERVICE; City of Lauderdale; City of St. Paul Park; MPRB; La Crescent Township; Itasca County; Lake City City; City of Monticello; DNR; City of Wayzata; City of Lakeville; City of St Paul; Cass County; City of Shakopee; Ramsey County Parks and Recreation,,229,47.0,,Minnesota Bikeways,https://mndot.maps.arcgis.com/home/item.html?id=e49f8015e1ef4ae29b5616cae01cb6bc,bike
ORGTYPE,Organization Type,esriFieldTypeString,School District; Regional Government; State; Unknown; Federal; County; Private; Municipal; No Value; Special District; Joint; Tribal,,12,21.7,,Minnesota Bikeways,https://mndot.maps.arcgis.com/home/item.html?id=e49f8015e1ef4ae29b5616cae01cb6bc,bike
BKWYSTATUS,Bikeway Status,esriFieldTypeString,Closed; Construction; Open; Open Fee; Open Restricted; Planned; Programmed; Proposed; Unknown; Unofficial,,10,10.5,,Minnesota Bikeways,https://mndot.maps.arcgis.com/home/item.html?id=e49f8015e1ef4ae29b5616cae01cb6bc,bike
BKWYSURF,Bikeway Surface Type,esriFieldTypeString,Unimproved/Natural Surface; Asphalt/Bituminous; Unknown; Aggregate/Crushed Stone; Decking/Wood/Trex/Boardwalk; Other Material; Concrete; Wood Chips,,8,39.9,,Minnesota Bikeways,https://mndot.maps.arcgis.com/home/item.html?id=e49f8015e1ef4ae29b5616cae01cb6bc,bike
